,Date,DXY_close,IDCOTCTR_close,SKEW_close,WGREIT_close,VVIX_close,US10Y_close,US3M_close,USIG_close,USHY_close,VIX_close,CL_close,BCOMGC_close,SP_close,FESX_close,US_close,SI_close,N225_close,NQ_close,MOVE_close,TY_close,FGBL_close,JPY_close,CHF_close
196,2000-10-03,114.22,,,,,5.8594,6.23,,,21.85,,47.38,1441.5,,97.88,4.913,15912.09,,,99.89,,109.19,1.7323
197,2000-10-04,114.17,,,,,5.8945,5.9,,,21.54,,47.11,1450.25,,97.81,4.874,16149.08,,,99.77,,109.08,1.7347
198,2000-10-05,114.74,,,,,5.8555,6.228,,,21.03,,47.14,1456.0,,98.28,4.889,16099.26,,,100.0,,108.73,1.7513
199,2000-10-06,114.85,,,,,5.8205,6.224,,,22.71,,46.92,1426.75,,98.88,4.883,15994.24,,,100.23,,108.84,1.7495
200,2000-10-09,114.81,,,,,5.8203,6.228,,,24.02,,47.06,1416.5,,,4.885,,,,,,107.72,1.7515
201,2000-10-10,114.36,,,,,5.7969,6.207,,,24.86,,47.44,1391.0,,99.16,4.918,15827.72,,,100.39,,107.74,1.7436
202,2000-10-11,114.49,,,,,5.7734,5.905,,,26.57,,47.07,1378.75,,99.19,4.87,15513.57,,,100.55,,107.75,1.7449
203,2000-10-12,114.89,,,,,5.7031,6.166,,,30.51,,48.07,1344.5,,99.5,4.923,15550.64,,,100.94,,107.7,1.7435
204,2000-10-13,115.86,,,,,5.732,6.142,,,27.6,,47.38,1385.5,,99.5,4.883,15330.31,,,100.94,,107.83,1.7703
205,2000-10-16,116.39,,,,,5.7305,6.214,,,26.79,,47.23,1391.5,,99.34,4.881,15512.32,,,100.83,,107.91,1.7748
206,2000-10-17,115.89,,,,,5.6758,6.204,,,27.84,,47.14,1359.75,,100.09,4.843,15340.22,,,101.28,,107.66,1.7682
207,2000-10-18,117.33,,,,,5.6914,6.203,,,28.72,,47.0,1352.75,,100.03,4.853,14872.48,,,101.28,,108.33,1.7873
208,2000-10-19,116.94,,,,,5.6562,6.317,,,25.09,,46.95,1401.0,,100.25,4.828,14811.08,,,101.33,,108.83,1.7843
209,2000-10-20,117.16,,,,,5.6377,6.298,,,24.24,,47.12,1411.0,,100.62,4.828,15198.73,,,101.55,,108.85,1.7817
210,2000-10-23,117.54,,,,,5.5938,6.334,,,24.69,,46.9,1417.25,,101.22,4.786,15097.96,,,101.86,,107.94,1.7958
211,2000-10-24,117.42,,,,,5.625,6.345,,,24.28,,46.92,1403.0,,100.81,4.799,15148.19,,,101.62,,108.21,1.7983
212,2000-10-25,118.49,,,,,5.6875,6.344,,,26.65,,46.19,1374.0,,100.34,4.764,14840.47,,,101.3,,108.24,1.8213
213,2000-10-26,118.5,,,,,5.6914,6.354,,,28.62,,45.97,1371.25,,100.5,4.731,14858.43,,,101.28,,108.53,1.8217
214,2000-10-27,117.39,,,,,5.7276,6.319,,,26.47,,45.85,1401.0,,100.41,4.746,14582.2,,,101.03,,108.66,1.8057
215,2000-10-30,117.25,,,,,5.7344,6.328,,,25.46,,45.83,1411.25,,100.34,4.748,14464.56,,,100.94,,108.96,1.8095
216,2000-10-31,116.65,,,,,5.7578,6.351,,,23.63,,45.94,1440.25,,99.84,4.754,14539.6,,,100.7,,108.79,1.7975
217,2000-11-01,115.56,,,,,5.7422,6.355,,,24.28,,45.76,1432.0,,100.03,4.774,14872.39,,,100.86,,108.25,1.7741
218,2000-11-02,115.61,,,,,5.7422,6.354,,,23.92,,45.85,1435.0,,99.94,4.711,14837.78,,,100.97,,108.15,1.776
219,2000-11-03,114.97,,,,,5.827,6.377,,,23.67,,45.88,1436.25,,99.03,4.741,,,,100.36,,106.95,1.7537
220,2000-11-06,115.69,,,,,5.8438,6.37,,,24.52,,45.87,1446.5,,98.78,4.761,15371.44,,,100.14,,107.36,1.7671
221,2000-11-07,115.52,,,,,5.8675,6.39,,,24.91,,45.76,1444.0,,98.78,4.721,15340.33,,,100.16,,107.06,1.7679
222,2000-11-08,116.23,,,,,5.8555,6.386,,,25.66,,45.88,1413.25,,99.03,4.739,15399.64,,,100.25,,107.23,1.7751
223,2000-11-09,115.34,,,,,5.8047,6.377,,,27.2,,46.02,1403.25,,99.38,4.749,15060.05,,,100.61,,107.58,1.7551
224,2000-11-10,115.79,,,,,5.7974,6.308,,,28.53,,45.78,1372.5,,99.19,4.707,14988.54,,,100.72,,107.83,1.7717
225,2000-11-13,115.7,,,,,5.7695,6.36,,,29.06,,45.76,1358.75,,99.66,4.672,14664.64,,,100.92,,107.54,1.7687
226,2000-11-14,116.22,,,,,5.7656,6.293,,,26.81,,45.78,1394.5,,99.97,4.679,14660.04,,,101.0,,108.16,1.7734
227,2000-11-15,116.35,,,,,5.7109,6.355,,,26.15,,45.81,1397.5,,100.47,4.672,14799.14,,,101.25,,108.76,1.7795
228,2000-11-16,116.93,,,,,5.6641,6.333,,,25.05,,45.93,1379.25,,100.72,4.66,14587.03,,,101.45,,108.84,1.7883
229,2000-11-17,117.31,,,,,5.7064,6.335,,,24.81,,45.91,1370.5,,100.38,4.645,14544.3,,,101.3,,108.78,1.7995
230,2000-11-20,117.35,,,,,5.6719,6.318,,,27.43,,46.02,1347.0,,100.53,4.642,14531.65,,,101.47,,109.69,1.7927
231,2000-11-21,117.95,,,,,5.6641,6.325,,,26.62,,45.88,1355.75,,100.75,4.627,14408.46,,,101.5,,109.92,1.8047
232,2000-11-22,117.85,,,,,5.6289,6.343,,,27.71,,45.98,1323.0,,101.81,4.625,14301.31,,,101.86,,110.16,1.8007
233,2000-11-23,118.09,,,,,,,,,,,,,,,,,,,,,110.35,1.8141
234,2000-11-24,118.48,,,,,5.6368,6.35,,,26.0,,,1346.5,,101.5,,14315.35,,,101.69,,111.23,1.8057
235,2000-11-27,117.1,,,,,5.625,6.318,,,26.93,,46.61,1358.75,,101.22,4.695,14720.39,,,101.67,,110.57,1.7761
236,2000-11-28,116.58,,,,,5.5859,6.272,,,27.64,,46.55,1338.5,,101.53,4.698,14658.87,,,102.03,,110.17,1.7621
237,2000-11-29,116.61,,,,,5.5195,6.219,,,27.49,,46.03,1335.25,,101.78,4.615,14507.64,,,102.27,,111.32,1.7611
238,2000-11-30,115.24,,,,,5.4766,6.207,,,29.65,,46.66,1321.5,,102.59,4.674,14648.51,,,102.88,,110.37,1.7293
239,2000-12-01,114.73,,,,,5.5175,6.209,,,27.48,,46.43,1320.5,,102.06,4.64,14835.33,,,102.45,,111.19,1.7223
240,2000-12-04,113.71,,,,,5.5547,6.156,,,27.78,,46.75,1341.5,,101.84,4.714,14954.73,,,102.44,,111.06,1.6975
241,2000-12-05,114.47,,,,,5.4258,6.084,,,24.99,,46.66,1330.5,,102.69,4.704,14695.05,,,102.98,,110.74,1.7151
242,2000-12-06,113.31,,,,,5.3203,6.083,,,25.07,,47.35,1374.25,,103.53,4.754,14889.37,,,103.53,,110.16,1.6997
243,2000-12-07,113.54,,,,,5.3086,6.092,,,25.34,,47.14,1354.0,,103.66,4.724,14720.36,,,103.55,,110.54,1.7001
244,2000-12-08,114.05,,,,,5.2986,6.074,,,22.41,,46.97,1356.5,,103.31,4.648,14696.51,,,103.27,,110.9,1.7143
245,2000-12-11,114.29,,,,,5.3594,6.068,,,23.51,,46.63,1403.0,,103.25,4.656,15015.7,,,103.16,,110.72,1.7141
246,2000-12-12,114.26,,,,,5.3516,6.063,,,24.88,,46.65,1399.25,,103.41,4.66,15114.64,,,103.27,,111.57,1.7137
247,2000-12-13,114.71,,,,,5.2578,6.041,,,23.63,,46.31,1377.75,,104.03,4.623,15168.68,,,103.72,,112.36,1.7153
248,2000-12-14,113.38,,,,,5.2148,6.03,,,24.86,,46.36,1358.0,,104.47,4.598,14927.19,,,104.08,,112.13,1.6905
249,2000-12-15,112.9,,,,,5.1801,6.006,,,26.55,,46.6,1326.0,,104.72,4.563,14552.29,,,104.3,,112.42,1.6823
250,2000-12-18,113.07,,,,,5.1719,5.937,,,27.7,,46.44,1346.5,,104.56,4.575,14483.9,,,104.44,,112.12,1.6817
251,2000-12-19,113.21,,,,,5.1914,5.917,,,27.17,,46.44,1318.0,,104.47,4.585,14132.37,,,104.12,,112.65,1.6825
252,2000-12-20,111.97,,,,,5.0391,5.749,,,31.74,,46.9,1318.0,,105.12,4.596,13914.43,,,105.06,,112.89,1.6683
253,2000-12-21,111.51,,,,,5.0391,5.435,,,29.66,,47.08,1279.5,,105.41,4.599,13423.21,,,105.34,,112.11,1.6605
254,2000-12-22,110.82,,,,,5.0142,5.235,,,27.55,,47.04,1326.75,,105.59,4.611,13427.08,,,105.52,,112.8,1.6445
255,2000-12-25,,,,,,,,,,,,,,,,,13931.61,,,,,113.02,1.6443
256,2000-12-26,110.31,,,,,5.0547,5.796,,,28.73,,47.11,1337.0,,105.38,4.623,14007.85,,,105.42,,113.73,1.6339
257,2000-12-27,110.32,,,,,5.1055,5.759,,,28.14,,47.28,1350.5,,104.81,4.583,13981.49,,,104.89,,114.26,1.6365
258,2000-12-28,110.38,,,,,5.1211,5.967,,,26.57,,46.73,1353.25,,104.78,4.587,13946.96,,,104.7,,114.59,1.6347
259,2000-12-29,109.56,,,,,5.1116,5.869,,,26.85,,46.72,1335.0,,104.62,4.585,13785.69,,,104.86,,114.38,1.6105
260,2001-01-01,,,,,,,,,,,,,,,,,,,,,,114.57,
261,2001-01-02,108.77,,,,,4.918,5.822,,,29.99,,46.1,1299.75,,106.28,4.545,,,,106.19,,114.4,1.6017
262,2001-01-03,110.17,,,,,5.1523,5.655,,,26.6,,45.98,1359.25,,104.44,4.49,,,,104.77,,113.84,1.6311
263,2001-01-04,108.81,,,,,5.0391,5.373,,,26.97,,45.83,1348.25,,105.12,4.532,13691.49,,,105.55,,116.09,1.6063
264,2001-01-05,108.42,,,,,4.9286,5.09,,,28.67,,45.93,1304.5,,105.59,4.555,13867.61,,,106.11,,116.45,1.5989
265,2001-01-08,108.86,,,,,4.9563,5.1,,,29.84,,45.93,1309.5,,105.59,4.545,,,,106.38,,116.1,1.6079
266,2001-01-09,109.52,,,,,4.9922,5.224,,,27.99,,45.84,1309.5,,105.28,4.55,13610.51,,,105.97,,117.07,1.6131
267,2001-01-10,109.86,,,,,5.0977,5.218,,,26.8,,45.35,1327.0,,104.5,4.535,13432.65,,,105.33,,116.45,1.6285
268,2001-01-11,109.01,,,,,5.1094,5.238,,,25.79,,45.22,1334.5,,103.72,4.557,13201.07,,,105.11,,117.91,1.6123
269,2001-01-12,109.36,,,,,5.2546,5.266,,,24.56,,45.2,1330.25,,102.91,4.622,13347.74,,,104.36,,118.47,1.6187
270,2001-01-15,109.97,,,,,,,,,,,,,,,,13506.23,,,,,119.11,1.6353
271,2001-01-16,110.11,,,,,5.2305,5.307,,,25.28,,45.08,1335.5,,103.19,4.677,13584.45,,,104.52,,117.71,1.6357
272,2001-01-17,110.81,,,,,5.1758,5.342,,,24.93,,45.04,1341.75,,104.06,4.71,13667.63,,,105.02,,119.17,1.6445
273,2001-01-18,109.94,,,,,5.1133,5.258,,,23.37,,45.23,1356.0,,104.75,4.794,13873.92,,,105.53,,117.9,1.6187
274,2001-01-19,110.66,,,,,5.1702,5.225,,,23.24,,45.25,1348.5,,103.72,4.749,13989.12,,,105.02,,117.13,1.6381
275,2001-01-22,110.24,,,,,5.2266,5.245,,,23.25,,45.62,1358.5,,103.19,4.774,14032.42,,,104.67,,116.46,1.6301
276,2001-01-23,110.24,,,,,5.2852,5.218,,,21.57,,45.57,1366.0,,102.59,4.776,13984.66,,,104.28,,116.61,1.6325
277,2001-01-24,111.68,,,,,5.3047,5.218,,,22.03,,45.2,1370.25,,102.44,4.768,13893.58,,,104.14,,117.9,1.6595
278,2001-01-25,111.61,,,,,5.2461,5.253,,,22.64,,45.23,1364.5,,102.94,4.785,13803.38,,,104.38,,116.62,1.6503
279,2001-01-26,111.46,,,,,5.2658,5.163,,,22.57,,44.89,1363.25,,102.78,4.805,13696.06,,,104.39,,117.32,1.6521
280,2001-01-29,111.77,,,,,5.3125,5.115,,,22.61,,44.89,1370.0,,102.44,4.803,13845.28,,,104.27,,116.74,1.6593
281,2001-01-30,110.98,,,,,5.2305,5.01,,,22.57,,45.37,1382.0,,103.47,4.796,13826.65,,,104.78,,115.65,1.6461
282,2001-01-31,110.52,,,,,5.0273,4.958,,,22.02,,45.37,1373.0,,104.06,4.791,13843.55,,,105.22,,116.68,1.6351
283,2001-02-01,109.66,,,,,5.0859,4.993,,,21.66,,45.82,1382.5,,105.12,4.79,13779.55,,,105.73,,115.42,1.6313
284,2001-02-02,110.32,,,,,5.1585,5.038,,,21.95,,45.59,1353.25,,104.41,4.768,13703.63,,,105.27,,115.63,1.6451
285,2001-02-05,109.89,,,,,5.168,5.058,,,22.19,,45.26,1362.0,,104.69,4.678,13385.52,,,105.27,,114.71,1.6391
286,2001-02-06,110.77,,,,,5.1836,5.031,,,21.98,,44.92,1356.25,,104.34,4.653,13269.85,,,104.95,,114.74,1.6559
287,2001-02-07,110.89,,,,,5.1133,5.051,,,21.67,,44.84,1349.5,,104.34,4.611,13366.01,,,105.12,,116.16,1.6547
288,2001-02-08,112.06,,,,,5.0859,5.071,,,21.46,,44.38,1335.0,,104.34,4.56,13138.23,,,105.09,,116.71,1.6705
289,2001-02-09,111.52,,,,,5.0321,5.048,,,22.03,,44.35,1321.5,,105.0,4.553,13422.83,,,105.55,,117.5,1.6599
290,2001-02-12,111.19,,,,,5.0508,5.048,,,21.92,,44.47,1333.5,,104.41,4.553,,,,105.33,,117.31,1.6529
291,2001-02-13,111.96,,,,,5.0625,5.031,,,21.37,,44.38,1326.0,,104.22,4.553,13274.7,,,105.17,,116.6,1.6684
292,2001-02-14,112.04,,,,,5.1562,5.051,,,21.52,,44.22,1319.75,,104.03,4.508,13284.06,,,104.83,,116.19,1.6705
293,2001-02-15,113.2,,,,,5.168,5.066,,,20.27,,43.49,1333.0,,103.22,4.513,13327.39,,,104.41,,115.62,1.6919
294,2001-02-16,112.26,,,,,5.1108,4.941,,,22.12,,43.98,1305.5,,103.75,4.488,13175.49,,,105.0,,115.72,1.6775
295,2001-02-19,111.92,,,,,,,,,,,,,,,,13119.59,,,,,116.08,1.6683
296,2001-02-20,112.82,,,,,5.1055,5.026,,,24.69,,43.6,1285.3,,103.81,4.418,13248.36,,,105.02,,115.64,1.6838
297,2001-02-21,113.12,,,,,5.1289,4.999,,,25.75,,43.91,1256.5,,103.34,4.406,13100.08,,,104.77,,116.37,1.6867
298,2001-02-22,113.34,,,,,5.1562,4.978,,,26.76,,43.98,1257.5,,103.22,4.413,13073.36,,,104.81,,117.01,1.6915
299,2001-02-23,112.03,,,,,5.1007,4.882,,,27.21,,44.37,1247.5,,103.78,4.431,13246.0,,,105.16,,115.75,1.6741
300,2001-02-26,112.77,,,,,5.0391,4.825,,,25.43,,45.16,1273.5,,104.28,4.443,13201.14,,,105.44,,116.48,1.6851
301,2001-02-27,112.34,,,,,4.9531,4.688,,,26.49,,45.43,1264.0,,105.47,4.414,13059.86,,,105.88,,116.36,1.6768
302,2001-02-28,112.01,,,,,4.9023,4.823,,,28.35,,45.33,1242.0,,105.59,4.472,12883.54,,,106.33,,117.39,1.6699
303,2001-03-01,111.28,,,,,4.8828,4.832,,,28.08,,45.06,1243.5,,106.25,4.395,12681.66,,,106.53,,117.5,1.6507
304,2001-03-02,111.17,,,,,4.9455,4.82,,,27.43,,44.54,1235.25,,105.09,4.419,12261.8,,,105.91,,119.05,1.6473
305,2001-03-05,111.54,,,,,4.9766,4.835,,,27.12,,44.6,1243.75,,105.12,4.416,12322.16,,,105.89,,118.92,1.6523
306,2001-03-06,111.2,,,,,4.9727,4.719,,,25.89,,44.16,1257.0,,104.94,4.408,12687.74,,,105.89,,118.7,1.6485
307,2001-03-07,111.83,,,,,4.8984,4.657,,,24.12,,44.42,1265.25,,105.75,4.428,12723.89,,,106.25,,119.52,1.6571
308,2001-03-08,111.49,,,,,4.9053,4.666,,,24.29,,45.04,1266.25,,105.94,4.476,12650.56,,,106.41,,119.82,1.6527
309,2001-03-09,111.44,,,,,4.9392,4.644,,,25.62,,45.95,1244.0,,105.72,4.488,12627.9,,,106.12,,119.54,1.6523
310,2001-03-12,112.01,,,,,4.8945,4.643,,,30.32,,46.1,1191.5,,105.88,4.409,12171.37,,,106.22,,120.47,1.6571
311,2001-03-13,113.11,,,,,4.9336,4.634,,,27.55,,45.32,1209.5,,105.66,4.419,11819.7,,,106.08,,119.61,1.6829
312,2001-03-14,113.7,,,,,4.8281,4.522,,,29.61,,44.55,1180.75,,106.34,4.428,11843.59,,,106.66,,120.82,1.6907
313,2001-03-15,114.71,,,,,4.793,4.48,,,28.56,,44.11,1184.75,,106.44,4.325,12152.83,,,106.92,,121.99,1.7131
314,2001-03-16,115.32,,,,,4.7679,4.457,,,29.91,,43.79,1161.75,,106.84,4.288,12232.98,,,107.2,,122.92,1.71
315,2001-03-19,115.2,,,,,4.8125,4.519,,,29.78,,44.06,1180.5,,106.34,4.295,12190.97,,,106.81,,122.8,1.7058
316,2001-03-20,114.11,,,,,4.7617,4.455,,,30.96,,44.2,1152.5,,106.66,4.328,,,,107.09,,122.2,1.6881
317,2001-03-21,115.53,,,,,4.7736,4.289,,,31.93,,44.41,1132.0,,106.78,4.323,13103.94,,,107.23,,123.02,1.7111
318,2001-03-22,116.3,,,,,4.7461,4.262,,,32.84,,44.28,1119.5,,106.88,4.334,12853.97,,,107.2,,123.76,1.7237
319,2001-03-23,115.94,,,,,4.813,4.261,,,30.45,,44.33,1153.5,,106.12,4.342,13214.54,,,106.72,,122.83,1.7209
320,2001-03-26,115.21,,,,,4.8672,4.245,,,29.04,,44.4,1167.0,,105.41,4.359,13862.31,,,106.45,,122.16,1.7143
321,2001-03-27,115.43,,,,,5.0078,4.284,,,27.04,,44.23,1190.0,,104.12,4.414,13638.33,,,105.58,,122.27,1.7181
322,2001-03-28,116.01,,,,,4.9688,4.314,,,28.58,,43.98,1159.5,,104.0,4.354,13765.51,,,105.7,,123.68,1.7273
323,2001-03-29,116.6,,,,,4.9961,4.304,,,29.17,,43.79,1161.5,,103.91,4.318,13072.36,,,105.84,,126.23,1.7281
324,2001-03-30,117.37,,,,,4.9146,4.281,,,28.64,,43.59,1169.25,,104.19,4.278,12999.7,,,106.2,,126.25,1.7415
325,2001-04-02,117.34,,,,,4.9727,4.25,,,31.21,,43.15,1150.25,,103.88,4.298,12937.86,,,105.89,,125.53,1.7353
326,2001-04-03,115.63,,,,,4.9219,4.131,,,34.72,,43.37,1108.5,,104.03,4.296,13124.47,,,106.06,,125.47,1.7021
327,2001-04-04,115.08,,,,,4.9258,4.087,,,34.07,,43.62,1112.5,,103.94,4.323,13242.78,,,106.25,,124.26,1.6963
328,2001-04-05,115.47,,,,,4.9766,4.091,,,29.94,,43.57,1155.0,,103.62,4.341,13381.38,,,105.92,,123.73,1.703
329,2001-04-06,114.75,,,,,4.8903,3.93,,,31.69,,43.88,1140.25,,104.66,4.321,13383.76,,,106.66,,123.78,1.692
330,2001-04-09,115.21,,,,,4.9258,3.935,,,31.91,,43.59,1150.25,,104.16,4.301,12841.76,,,106.44,,124.42,1.7037
331,2001-04-10,116.02,,,,,5.082,3.927,,,29.44,,43.42,1172.0,,102.41,4.311,12620.27,,,105.41,,124.74,1.7171
332,2001-04-11,116.13,,,,,5.125,4.061,,,28.46,,43.66,1173.25,,102.5,4.353,13174.93,,,105.12,,123.5,1.7104
333,2001-04-12,115.54,,,,,5.1772,3.962,,,26.12,,43.88,1192.25,,102.31,4.358,13352.44,,,104.78,,123.5,1.7071
334,2001-04-13,,,,,,,,,,,,,,,,,13385.72,,,,,124.22,1.7135
335,2001-04-16,116.18,,,,,5.2539,4.012,,,26.33,,44.41,1182.0,,101.19,4.432,13254.89,,,103.95,,123.38,1.7141
336,2001-04-17,116.46,,,,,5.2148,4.095,,,25.61,,44.03,1195.5,,101.88,4.36,13067.09,,,104.61,,122.0,1.7282
337,2001-04-18,116.13,,,,,5.1443,3.901,,,24.13,,44.06,1246.25,,102.0,4.357,13641.79,,,105.08,,121.24,1.7333
338,2001-04-19,115.02,,,,,5.2969,3.848,,,24.16,,44.73,1258.75,,100.53,4.419,13868.28,,,104.22,,122.33,1.7027
339,2001-04-20,114.32,,,,,5.2938,3.752,,,25.38,,44.63,1250.75,,100.5,4.435,13765.67,,,104.19,,122.55,1.6951
340,2001-04-23,114.77,,,,,5.1758,3.713,,,28.16,,44.45,1226.0,,101.25,4.435,13715.6,,,104.73,,122.3,1.7048
341,2001-04-24,115.2,,,,,5.2109,3.787,,,28.49,,44.52,1216.5,,101.0,4.448,13743.18,,,104.67,,122.09,1.7141
342,2001-04-25,114.98,,,,,5.2578,3.818,,,27.4,,44.16,1232.0,,100.62,4.365,13827.5,,,104.23,,123.17,1.707
343,2001-04-26,114.46,,,,,5.1836,3.817,,,25.96,,44.48,1240.5,,101.53,4.377,13973.03,,,104.73,,124.02,1.7032
344,2001-04-27,115.62,,,,,5.3236,3.842,,,24.02,,44.45,1258.5,,100.25,4.357,13934.32,,,103.8,,124.02,1.7259
345,2001-04-30,115.85,,,,,5.3359,3.888,,,25.48,,44.46,1254.25,,100.47,4.32,,,,103.78,,122.11,1.7341
346,2001-05-01,115.3,,,,,5.2852,3.816,,,24.2,,44.53,1272.5,,101.03,4.35,14425.46,,,104.08,,121.53,1.7263
347,2001-05-02,115.16,,,,,5.2891,3.87,,,24.23,,44.7,1271.0,,101.53,4.36,14421.64,,,104.09,,121.33,1.7265
348,2001-05-03,115.38,,,,,5.2148,3.817,,,25.78,,44.85,1254.25,,102.41,4.33,,,,104.77,,121.28,1.7325
349,2001-05-04,114.93,,,,,5.2091,3.723,,,23.91,,44.82,1273.25,,102.34,4.327,,,,104.89,,121.36,1.7289
350,2001-05-07,115.32,,,,,5.1914,3.708,,,24.86,,44.82,1263.5,,102.09,4.294,14529.41,,,104.91,,121.28,1.7319
351,2001-05-08,116.08,,,,,5.2461,3.684,,,24.44,,44.65,1263.5,,102.09,4.304,14289.05,,,104.78,,122.31,1.7417
352,2001-05-09,116.05,,,,,5.168,3.704,,,24.35,,45.48,1257.75,,102.16,4.386,14084.85,,,105.19,,122.52,1.7399
353,2001-05-10,116.37,,,,,5.2891,3.714,,,24.0,,45.33,1261.5,,101.03,4.323,14017.79,,,104.39,,122.37,1.7431
354,2001-05-11,116.84,,,,,5.4414,3.734,,,23.54,,45.14,1261.5,,99.19,4.31,14043.92,,,102.97,,122.52,1.7513
355,2001-05-14,117.14,,,,,5.4336,3.692,,,24.26,,45.19,1252.0,,99.24,4.332,13873.02,,,103.38,,123.2,1.7513
356,2001-05-15,116.79,,,,,5.4922,3.622,,,23.71,,45.16,1257.5,,99.01,4.295,14054.03,,,102.97,,123.23,1.7442
357,2001-05-16,116.14,,,,,5.4531,3.56,,,21.89,,45.79,1288.5,,99.44,4.438,13694.27,,,103.19,,122.6,1.7347
358,2001-05-17,116.12,,,,,5.4023,3.559,,,21.47,,46.08,1291.5,,100.09,4.47,13910.67,,,103.3,,123.51,1.7387
359,2001-05-18,116.41,,,,,5.4012,3.594,,,21.23,,48.41,1295.5,,100.41,4.552,13877.77,,,103.41,,123.52,1.7435
360,2001-05-21,116.52,,,,,5.3828,3.62,,,20.76,,48.06,1314.5,,100.47,4.526,14176.83,,,103.5,,122.72,1.7481
361,2001-05-22,117.69,,,,,5.4023,3.632,,,21.35,,48.01,1312.75,,100.31,4.544,14091.19,,,103.5,,120.2,1.7678
362,2001-05-23,118.29,,,,,5.3906,3.642,,,22.08,,47.75,1290.5,,100.12,4.56,14067.7,,,103.55,,119.97,1.7804
363,2001-05-24,118.36,,,,,5.4922,3.642,,,20.57,,46.97,1294.5,,99.25,4.603,13895.79,,,102.92,,120.59,1.7779
364,2001-05-25,118.18,,,,,5.5023,3.656,,,20.6,,46.77,1279.0,,99.22,4.563,13765.92,,,102.95,,120.65,1.7741
365,2001-05-28,,,,,,,,,,,,,,,,,13737.77,,,,,120.06,1.7769
366,2001-05-29,118.22,,,,,5.5195,3.686,,,22.14,,46.09,1268.5,,99.19,4.523,13773.89,,,102.86,,120.44,1.7823
367,2001-05-30,118.22,,,,,5.5078,3.623,,,22.76,,44.8,1250.0,,99.25,4.423,13493.35,,,102.89,,119.23,1.7781
368,2001-05-31,119.07,,,,,5.3828,3.577,,,22.64,,44.72,1257.5,,100.31,4.396,13262.14,,,103.69,,119.21,1.7965
369,2001-06-01,118.89,,,,,5.3748,3.56,,,21.59,,44.91,1265.0,,101.0,4.409,13261.84,,,103.92,,119.29,1.7951
370,2001-06-04,119.19,,,,,5.3398,3.621,,,21.38,,44.65,1269.25,,101.25,4.321,13312.35,,,104.23,,120.18,1.7931
371,2001-06-05,118.7,,,,,5.2734,3.572,,,19.58,,44.76,1284.5,,101.66,4.329,13182.0,,,104.7,,120.0,1.7769
372,2001-06-06,119.36,,,,,5.2617,3.567,,,20.39,,44.74,1274.0,,101.69,4.328,13174.84,,,104.69,,120.33,1.7931
373,2001-06-07,119.09,,,,,5.3242,3.572,,,19.67,,44.79,1276.5,,101.09,4.323,13277.51,,,104.41,,120.85,1.7913
374,2001-06-08,119.21,,,,,5.367,3.581,,,19.92,,45.99,1276.5,,100.91,4.358,13430.22,,,104.08,,120.97,1.7929
375,2001-06-11,120.05,,,,,5.2852,3.545,,,20.7,,45.06,1266.0,,101.47,4.326,13226.48,,,104.47,,121.58,1.8043
376,2001-06-12,119.61,,,,,5.25,3.501,,,20.7,,45.68,1264.25,,101.94,4.365,12840.1,,,104.78,,122.02,1.7883
377,2001-06-13,119.03,,,,,5.2695,3.488,,,21.45,,45.76,1252.75,,101.91,4.405,12823.45,,,104.73,,121.3,1.7885
378,2001-06-14,117.99,,,,,5.2305,3.46,,,23.12,,46.31,1223.0,,102.22,4.46,12846.66,,,105.03,,122.87,1.772
379,2001-06-15,118.29,,,,,5.2427,3.459,,,22.81,,45.63,1226.0,,101.81,4.393,12790.38,,,104.95,,122.92,1.7783
380,2001-06-18,118.36,,,,,5.2578,3.418,,,23.17,,45.81,1219.75,,101.75,4.415,12697.79,,,105.03,,122.8,1.7779
381,2001-06-19,119.04,,,,,5.2383,3.287,,,22.34,,45.98,1224.0,,101.91,4.393,12574.26,,,105.12,,123.87,1.7895
382,2001-06-20,119.13,,,,,5.2109,3.44,,,21.71,,45.81,1229.25,,102.41,4.338,12674.64,,,105.42,,124.57,1.7838
383,2001-06-21,118.89,,,,,5.1758,3.409,,,19.38,,45.84,1243.0,,101.81,4.316,12962.43,,,104.48,,124.46,1.778
384,2001-06-22,118.91,,,,,5.1236,3.393,,,20.02,,45.79,1235.0,,101.75,4.299,13044.61,,,105.0,,124.475,1.7728
385,2001-06-25,118.32,,,,,5.125,3.397,,,20.67,,46.03,1221.5,,102.5,4.294,12896.47,,,104.91,,123.78,1.7693
386,2001-06-26,118.07,,,,,5.2227,3.399,,,21.2,,46.41,1220.5,,101.75,4.344,12978.82,,,104.36,,124.22,1.7645
387,2001-06-27,118.38,,,,,5.2422,3.389,,,20.88,,45.71,1219.0,,101.94,4.305,12828.98,,,104.22,,124.85,1.766
388,2001-06-28,120.01,,,,,5.3398,3.48,,,20.01,,45.24,1227.0,,101.16,4.293,12679.88,,,103.52,,124.5,1.801
389,2001-06-29,119.43,,,,,5.3475,3.581,,,19.06,,45.46,1231.75,,100.31,4.292,12969.05,,,103.02,,124.72,1.794
