,Date,DXY_close,IDCOTCTR_close,SKEW_close,WGREIT_close,VVIX_close,US10Y_close,US3M_close,USIG_close,USHY_close,VIX_close,CL_close,BCOMGC_close,SP_close,FESX_close,US_close,SI_close,N225_close,NQ_close,MOVE_close,TY_close,FGBL_close,JPY_close,CHF_close
5303,2020-04-30,99.016,121.3647,130.38,1102.86,118.53,0.623,0.106,58.2,37.03,34.15,18.84,193.1,2902.5,2887.0,181.03,14.973,20193.69,8988.5,53.59,139.06,174.43,107.285,0.9665
5304,2020-05-01,99.079,121.2658,129.97,1071.29,122.15,0.64,0.109,57.87,36.27,37.19,19.78,193.86,2821.75,,180.66,14.938,19619.35,8718.0,48.11,138.88,,106.945,0.9614
5305,2020-05-04,99.484,121.2684,131.29,1060.96,121.25,0.635,0.104,57.98,36.29,35.97,20.39,195.27,2825.25,2786.0,180.72,14.796,,8795.5,49.25,138.97,174.04,106.697,0.9654
5306,2020-05-05,99.709,121.0892,128.26,1066.36,118.87,0.657,0.122,57.94,36.48,33.61,24.56,194.96,2858.25,2852.0,180.28,15.11,,8924.25,49.65,138.86,174.41,106.431,0.9726
5307,2020-05-06,100.091,120.6125,128.59,1046.74,119.16,0.711,0.119,57.41,36.33,34.12,23.99,192.45,2833.5,2820.0,178.72,15.015,,8952.0,51.31,138.55,173.3,106.191,0.9752
5308,2020-05-07,99.889,121.3475,130.67,1061.33,115.83,0.631,0.106,57.56,36.47,31.44,23.55,196.7,2880.0,2861.0,181.13,15.59,19674.77,9107.75,54.93,139.3,173.89,106.359,0.9729
5309,2020-05-08,99.734,120.9028,132.21,1083.9301,115.65,0.68,0.117,57.4,36.8,27.98,24.74,195.41,2928.5,2891.0,179.69,15.778,20179.09,9218.25,57.4,138.95,173.77,106.665,0.9708
5310,2020-05-11,100.236,120.5286,129.1,1069.01,118.71,0.726,0.119,57.12,36.68,27.57,24.14,193.63,2922.75,2867.0,178.5,15.68,20390.66,9279.0,61.6,138.63,173.53,107.566,0.9729
5311,2020-05-12,99.933,120.9339,125.97,1021.87,130.75,0.679,0.134,57.49,36.63,33.04,26.33,194.43,2852.5,2872.0,179.81,15.709,20366.48,9078.25,61.26,138.95,173.37,107.138,0.9698
5312,2020-05-13,100.242,121.2311,123.43,997.97,142.75,0.651,0.122,57.6,36.41,35.28,25.68,195.52,2813.0,2791.0,180.66,15.671,20267.05,8992.25,57.56,139.22,173.63,106.933,0.9718
5313,2020-05-14,100.466,121.5663,124.35,999.15,137.05,0.619,0.122,57.87,36.46,32.61,27.88,198.38,2847.0,2736.0,181.63,16.156,19914.78,9079.5,59.05,139.42,173.65,107.365,0.9731
5314,2020-05-15,100.402,121.4049,124.47,993.64,133.02,0.64,0.124,58.01,36.39,31.89,29.52,200.18,2846.5,2753.0,180.94,17.07,20037.47,9096.5,56.53,139.33,173.74,107.035,0.9716
5315,2020-05-18,99.665,120.5488,129.23,1046.09,125.9,0.742,0.122,58.22,36.93,29.3,31.65,197.76,2948.0,2904.0,178.16,17.468,20133.73,9325.5,58.7,138.59,173.16,107.381,0.9717
5316,2020-05-19,99.371,120.7306,127.48,1039.23,125.6,0.711,0.129,58.26,37.0,30.53,31.96,199.03,2918.75,2895.0,178.63,17.901,20433.45,9300.75,60.09,138.86,172.7,107.81,0.9711
5317,2020-05-20,99.124,120.9781,125.95,1047.35,120.04,0.68,0.124,58.61,37.42,27.99,33.49,199.9,2968.5,2935.0,179.63,18.031,20595.15,9485.5,58.85,139.08,172.72,107.591,0.9648
5318,2020-05-21,99.37,120.995,124.53,1045.24,122.08,0.677,0.122,58.68,37.4,29.53,33.92,196.65,2937.0,2892.0,179.72,17.364,20552.31,9355.75,55.62,139.06,173.15,107.631,0.9707
5319,2020-05-22,99.863,121.1271,125.78,1046.9399,118.38,0.657,0.124,58.74,37.53,28.16,33.25,198.53,2953.0,2897.0,180.25,17.693,20388.16,9406.25,51.67,139.16,173.12,107.625,0.9711
5320,2020-05-25,99.863,,,,,,,,,,,,,2957.0,180.33,17.642,20741.65,,51.67,139.2,173.06,107.687,0.9715
5321,2020-05-26,98.908,120.7665,129.11,1092.99,113.59,0.698,0.129,58.74,37.86,28.01,34.35,195.67,2994.5,2994.0,178.97,17.595,21271.17,9406.5,52.22,138.95,172.16,107.491,0.9653
5322,2020-05-27,99.062,120.8355,129.96,1108.65,109.82,0.679,0.142,58.93,37.97,27.62,32.81,195.51,3035.5,3038.0,179.47,17.757,21419.23,9432.5,52.98,139.13,172.07,107.798,0.968
5323,2020-05-28,98.383,120.5962,130.78,1111.79,108.99,0.705,0.15,59.04,37.98,28.59,33.71,195.68,3038.0,3092.0,178.66,17.967,21916.31,9460.25,50.57,138.95,172.05,107.643,0.964
5324,2020-05-29,98.344,121.0311,131.72,1100.37,105.6,0.646,0.142,59.315,38.16,27.51,35.49,198.33,3042.0,3046.0,180.0,18.499,21877.89,9560.25,51.55,139.38,172.46,107.785,0.9614
5325,2020-06-01,97.83,120.8211,132.09,1125.05,106.47,0.662,0.139,59.14,38.22,28.23,35.44,198.17,3054.0,3097.0,179.38,18.827,22062.39,9595.0,55.07,139.33,171.65,107.548,0.9611
5326,2020-06-02,97.673,120.661,132.61,1140.41,104.83,0.68,0.152,59.29,38.59,26.84,36.81,196.33,3077.0,3145.0,178.97,18.26,22325.61,9647.75,55.35,139.19,171.86,108.809,0.9616
5327,2020-06-03,97.276,120.1165,131.5,1178.03,106.85,0.762,0.155,59.33,38.9,25.66,37.29,193.02,3117.75,3261.0,177.13,17.958,22613.76,9684.75,61.24,138.56,170.97,108.999,0.9614
5328,2020-06-04,96.677,119.6911,130.77,1169.09,109.88,0.818,0.152,59.17,38.84,25.81,37.41,195.58,3110.5,3253.0,175.63,18.061,22695.74,9626.25,61.18,138.2,170.54,109.15,0.9556
5329,2020-06-05,96.937,119.1975,129.87,1215.13,107.59,0.905,0.157,59.39,39.2,24.52,39.55,190.55,3186.75,3381.0,174.13,17.479,22863.73,9808.5,61.97,137.55,169.86,109.59,0.9626
5330,2020-06-08,96.618,119.3705,129.11,1244.97,110.05,0.884,0.165,59.53,39.35,25.81,38.19,193.05,3227.5,3366.0,174.5,17.893,23178.1,9884.75,62.77,137.73,170.22,108.369,0.9575
5331,2020-06-09,96.324,119.8591,124.93,1224.1899,111.0,0.829,0.172,59.59,39.3,27.57,38.94,194.96,3205.5,3319.0,175.94,17.794,23091.03,9951.0,62.94,138.16,173.46,107.797,0.9511
5332,2020-06-10,95.959,120.3826,127.74,1193.25,116.53,0.748,0.172,59.95,39.05,27.57,39.6,194.82,3186.0,3298.0,177.53,17.796,23124.95,10087.25,60.02,138.88,173.81,106.981,0.9437
5333,2020-06-11,96.733,121.0908,131.29,1122.42,146.84,0.653,0.165,59.34,38.21,40.79,36.34,196.98,3010.25,3152.0,179.88,17.889,22472.91,9616.75,56.47,139.42,175.24,106.803,0.9441
5334,2020-06-12,97.319,120.7582,133.54,1154.84,151.6,0.699,0.167,59.51,38.45,36.09,36.26,196.7,3023.75,3139.0,178.78,17.482,22305.48,9632.25,55.81,139.11,175.57,107.355,0.9524
5335,2020-06-15,96.706,120.7545,137.33,1157.77,141.83,0.702,0.167,60.28,38.83,34.4,37.12,195.56,3062.0,3135.0,178.91,17.399,21530.95,9788.5,58.09,139.11,175.52,107.464,0.9489
5336,2020-06-16,96.958,120.2724,133.85,1185.37,143.24,0.756,0.172,59.97,38.95,33.67,38.38,196.61,3118.25,3239.0,177.28,17.652,22582.21,9961.5,60.49,138.8,175.4,107.41,0.9511
5337,2020-06-17,97.158,120.397,135.49,1170.27,139.94,0.733,0.178,60.0,38.87,33.47,37.96,196.51,3107.0,3263.0,177.78,17.775,22455.76,9983.0,58.16,138.97,175.4,106.894,0.9487
5338,2020-06-18,97.421,120.742,134.9,1158.67,135.29,0.694,0.157,60.105,38.825,32.94,38.84,196.0,3098.0,3247.0,178.94,17.508,22355.46,9983.0,55.15,139.2,175.59,107.006,0.9517
5339,2020-06-19,97.623,120.6997,125.38,1128.96,138.35,0.697,0.155,60.18,38.81,35.12,39.75,198.48,3059.5,3290.0,179.13,17.847,22478.79,9923.5,53.45,139.14,175.68,106.885,0.9524
5340,2020-06-22,97.039,120.7092,135.54,1132.78,133.98,0.704,0.152,60.06,38.76,31.77,40.46,199.99,3110.75,3215.0,177.28,17.902,22437.27,10124.75,53.93,138.7,176.11,106.903,0.9469
5341,2020-06-23,96.646,120.6169,135.2,1128.53,130.73,0.709,0.152,60.06,38.74,31.37,40.37,201.76,3118.5,3282.0,176.94,18.063,22549.05,10196.0,54.04,138.75,175.61,106.432,0.9446
5342,2020-06-24,97.148,120.874,134.05,1103.8101,136.89,0.684,0.152,60.01,38.39,33.84,38.01,200.98,3049.0,3178.0,177.88,17.67,22534.32,10010.75,54.89,138.88,176.01,107.044,0.9482
5343,2020-06-25,97.429,121.0144,131.92,1114.71,127.2,0.674,0.142,60.06,38.45,32.22,38.72,200.47,3070.75,3208.0,178.22,17.895,22259.79,10088.25,51.57,138.91,176.55,107.155,0.9481
5344,2020-06-26,97.433,121.3087,137.47,1098.9399,128.63,0.638,0.145,60.13,38.13,34.73,38.49,201.57,3007.0,3182.0,179.09,18.035,22512.08,9865.5,51.21,139.22,176.7,107.225,0.9481
5345,2020-06-29,97.536,121.2897,135.75,1109.3199,121.32,0.636,0.137,60.2,37.78,31.78,39.7,201.67,3047.75,3222.0,179.03,18.064,21995.04,9973.75,52.96,139.33,176.66,107.59,0.951
5346,2020-06-30,97.391,121.1572,148.27,1117.95,120.76,0.653,0.147,60.42,38.22,30.43,39.27,203.85,3090.25,3223.0,178.56,18.637,22288.14,10147.25,54.13,139.17,176.52,107.989,0.9468
5347,2020-07-01,97.196,120.9841,142.44,1143.74,120.83,0.682,0.142,60.44,38.18,28.62,39.82,201.52,3103.0,3205.0,178.13,18.218,22121.73,10268.75,53.28,138.95,175.29,107.366,0.9458
5348,2020-07-02,97.317,121.0356,146.34,1145.8101,115.47,0.669,0.147,60.54,38.36,27.68,40.65,202.67,3129.0,3301.0,178.28,18.322,22145.96,10355.75,50.96,139.09,176.01,107.497,0.9455
5349,2020-07-03,97.172,,,,,,0.1425,,,,,,,3271.0,178.61,18.315,22306.48,,,139.18,176.02,107.51,0.9459
5350,2020-07-06,96.725,120.959,140.98,1143.8199,116.57,0.684,0.145,60.65,38.58,27.94,40.63,203.06,3172.0,3339.0,177.97,18.582,22714.44,10598.5,52.03,138.98,175.96,107.359,0.9418
5351,2020-07-07,96.881,121.2704,138.34,1119.3,118.12,0.648,0.147,60.71,38.44,29.43,40.62,204.92,3136.5,3312.0,179.0,18.699,22614.69,10532.25,50.98,139.2,175.88,107.578,0.9423
5352,2020-07-08,96.428,121.2766,144.46,1115.74,113.34,0.653,0.147,60.67,38.51,28.08,40.9,206.13,3163.5,3274.0,178.94,19.161,22438.65,10662.25,49.8,139.19,176.13,107.283,0.9381
5353,2020-07-09,96.7,121.7527,138.84,1107.04,115.11,0.605,0.134,61.04,38.47,29.26,39.62,204.23,3141.0,3250.0,180.38,18.962,22529.29,10727.5,50.07,139.5,176.52,107.236,0.9404
5354,2020-07-10,96.652,121.565,135.68,1111.2,109.71,0.633,0.132,60.875,38.54,27.29,40.55,204.0,3178.5,3285.0,179.81,19.053,22290.81,10837.25,49.19,139.22,176.63,106.905,0.941
5355,2020-07-13,96.464,121.5272,128.52,1106.14,123.3,0.64,0.137,60.78,38.32,32.19,40.1,205.38,3148.25,3343.0,179.63,19.788,22784.74,10600.0,49.55,139.22,175.63,107.276,0.9418
5356,2020-07-14,96.259,121.7562,131.1,1110.0601,112.75,0.614,0.145,61.08,38.68,29.52,40.29,205.17,3183.5,3304.0,180.28,19.53,22587.01,10646.25,50.81,139.42,176.2,107.245,0.9394
5357,2020-07-15,96.081,121.6083,146.53,1121.63,113.71,0.63,0.137,61.14,38.91,27.76,41.2,205.18,3219.5,3375.0,179.72,19.761,22945.5,10683.25,47.08,139.34,176.12,106.917,0.944
5358,2020-07-16,96.346,121.7866,142.44,1104.6,115.62,0.612,0.114,61.305,38.93,28.0,40.75,203.5,3194.5,3358.0,180.22,19.573,22770.36,10511.75,46.43,139.48,176.62,107.278,0.9453
5359,2020-07-17,95.942,121.6348,140.81,1116.71,117.97,0.628,0.117,61.48,39.1,25.68,40.75,204.3,3214.0,3359.0,179.72,19.764,22696.42,10622.5,45.68,139.36,176.27,107.005,0.9387
5360,2020-07-20,95.832,121.694,145.9,1101.79,112.51,0.62,0.117,61.54,39.32,24.46,40.92,205.01,3245.25,3384.0,180.0,20.192,22717.48,10951.0,46.82,139.39,176.37,107.196,0.9388
5361,2020-07-21,95.117,121.7763,134.84,1109.16,115.46,0.607,0.124,61.63,39.43,24.84,41.92,208.3,3251.25,3398.0,180.28,21.557,22884.22,10851.0,46.45,139.52,176.37,106.832,0.9325
5362,2020-07-22,94.978,121.8955,140.39,1125.4,112.84,0.595,0.122,61.81,39.58,24.32,41.9,210.86,3265.5,3362.0,180.63,23.144,22751.61,10804.25,45.32,139.56,176.93,107.175,0.9294
5363,2020-07-23,94.793,122.0935,140.74,1120.95,116.7,0.582,0.117,61.88,39.55,26.08,41.07,213.63,3227.5,3366.0,181.09,22.988,,10548.25,43.93,139.63,176.72,106.836,0.9253
5364,2020-07-24,94.345,122.116,139.4,1114.53,117.22,0.59,0.109,61.83,39.6,25.84,41.29,214.5,3204.0,3302.0,181.09,22.85,,10459.0,42.48,139.58,176.09,106.135,0.9208
5365,2020-07-27,93.668,122.0219,139.61,1120.88,112.71,0.609,0.104,61.69,39.72,24.74,41.6,217.86,3232.25,3299.0,180.66,24.501,22715.85,10675.25,42.61,139.47,176.8,105.261,0.9195
5366,2020-07-28,93.696,122.2492,139.64,1141.6899,113.88,0.581,0.109,61.69,39.54,25.44,41.04,218.81,3213.0,3301.0,181.44,24.3,22657.38,10540.0,41.27,139.7,177.13,105.107,0.9178
5367,2020-07-29,93.453,122.1921,140.86,1161.6801,110.95,0.579,0.101,61.96,39.82,24.1,41.27,220.23,3252.5,3298.0,181.28,24.321,22397.11,10674.25,41.63,139.75,176.95,105.032,0.9124
5368,2020-07-30,93.021,122.5093,138.99,1159.13,112.16,0.541,0.096,61.92,39.97,24.76,39.92,219.13,3248.75,3192.0,182.31,23.362,22339.23,10794.0,40.66,140.02,177.69,104.683,0.9085
5369,2020-07-31,93.349,122.5349,141.56,1159.55,112.04,0.536,0.094,62.0,40.03,24.46,40.27,221.26,3263.5,3168.0,182.28,24.216,21710.0,10890.5,41.98,140.08,177.52,105.895,0.9129
5370,2020-08-03,93.349,122.2886,141.77,1146.25,111.02,0.563,0.089,61.94,39.84,24.28,41.01,221.3,3288.5,3248.0,181.59,24.417,22195.38,11044.25,43.13,139.94,177.31,106.03,0.9176
5371,2020-08-04,93.382,122.6717,141.64,1162.17,109.0,0.515,0.099,62.06,39.87,23.76,41.7,225.17,3300.0,3246.0,182.78,26.028,22573.66,11086.0,44.11,140.33,177.81,105.614,0.9126
5372,2020-08-05,92.868,122.4719,139.59,1161.38,105.67,0.543,0.101,62.04,39.94,22.99,42.19,228.32,3316.0,3261.0,182.09,26.89,22514.85,11091.75,41.75,140.08,177.1,105.553,0.908
5373,2020-08-06,92.788,122.5758,141.75,1161.29,105.84,0.536,0.099,62.21,40.02,22.65,41.95,230.56,3344.25,3237.0,182.25,28.4,22418.15,11261.25,42.6,140.16,177.6,105.581,0.91
5374,2020-08-07,93.435,122.3484,139.75,1172.05,108.18,0.562,0.096,62.09,39.95,22.21,41.22,225.95,3344.75,3242.0,181.59,27.54,22329.94,11122.75,,139.95,177.17,105.925,0.9125
5375,2020-08-10,93.582,122.25,137.5,1178.16,111.13,0.574,0.099,61.98,39.97,22.13,41.94,227.25,3352.75,3253.0,181.28,29.261,,11072.0,42.21,139.88,177.5,105.992,0.9155
5376,2020-08-11,93.628,121.5392,136.39,1165.34,118.34,0.658,0.112,61.7,39.71,24.03,41.61,216.85,3330.0,3326.0,179.13,26.049,22750.24,10878.5,45.26,139.25,176.66,106.521,0.9172
5377,2020-08-12,93.443,121.44,137.01,1172.88,115.73,0.671,0.106,61.61,39.76,22.28,42.67,217.15,3370.0,3362.0,178.78,25.979,22843.96,11126.0,44.23,139.19,176.24,106.822,0.9118
5378,2020-08-13,93.335,121.0896,136.11,1158.47,115.18,0.716,0.099,61.18,39.57,22.13,42.24,219.53,3367.75,3344.0,177.81,27.718,23249.61,11175.25,45.08,138.97,175.56,106.986,0.9097
5379,2020-08-14,93.096,121.1037,136.82,1158.14,114.35,0.709,0.099,60.98,39.54,22.05,42.01,217.24,3361.5,3304.0,177.84,26.089,23289.36,11133.75,43.09,139.13,175.76,106.605,0.9091
5380,2020-08-17,92.851,121.2461,137.45,1166.41,110.35,0.683,0.096,61.1,39.76,21.35,42.89,222.68,3379.75,3306.0,178.34,27.667,23096.75,11286.75,45.81,139.33,176.21,105.986,0.9062
5381,2020-08-18,92.271,121.3916,138.08,1160.88,112.59,0.669,0.106,61.27,39.79,21.51,42.89,224.29,3387.0,3277.0,178.81,28.075,23051.08,11409.25,46.06,139.39,176.43,105.224,0.9027
5382,2020-08-19,92.887,121.3158,138.2,1140.21,114.72,0.675,0.101,61.15,39.63,22.54,43.11,219.52,3372.75,3312.0,178.44,27.34,23110.61,11332.0,44.6,139.38,176.57,106.079,0.9147
5383,2020-08-20,92.793,121.5622,144.05,1154.4,112.99,0.644,0.094,61.31,39.72,22.72,42.82,216.87,3380.75,3271.0,179.34,27.147,22880.62,11477.25,44.58,139.56,176.95,105.665,0.9067
5384,2020-08-21,93.247,121.6427,146.73,1156.38,111.25,0.64,0.096,61.38,39.76,22.54,42.34,216.92,3392.5,3250.0,179.59,26.732,22920.3,11562.0,45.14,139.56,177.1,105.795,0.9116
5385,2020-08-24,93.298,121.6466,147.23,1165.28,108.25,0.646,0.094,61.32,39.94,22.37,42.62,216.05,3427.5,3328.0,179.44,26.607,22985.51,11636.25,46.33,139.52,177.02,105.993,0.9119
5386,2020-08-25,93.019,121.3945,146.53,1167.88,103.88,0.68,0.101,61.08,40.02,22.03,43.35,214.26,3443.0,3329.0,178.53,26.426,23296.77,11726.25,47.89,139.31,175.89,106.405,0.908
5387,2020-08-26,93.006,121.2885,142.09,1159.0699,105.8,0.687,0.099,61.09,40.03,23.27,43.39,217.54,3480.25,3352.0,178.16,27.604,23290.86,11991.25,47.99,139.31,175.66,105.856,0.9074
5388,2020-08-27,93.001,120.7771,145.07,1172.84,114.74,0.746,0.101,60.71,39.98,24.47,43.04,215.32,3485.25,3324.0,176.41,27.198,23208.86,11952.75,49.29,138.97,175.44,106.637,0.909
5389,2020-08-28,92.371,120.8559,145.73,1180.6,111.56,0.728,0.101,60.89,40.02,22.96,42.97,220.03,3504.5,3313.0,176.44,27.79,22882.65,11991.75,48.19,139.25,175.68,105.355,0.904
5390,2020-08-31,92.144,121.1709,144.67,1172.33,119.01,0.693,0.106,61.09,40.0,26.41,42.61,220.44,3499.0,3265.0,177.38,28.594,23139.76,12114.0,47.02,139.41,175.56,106.004,0.9039
5391,2020-09-01,92.338,121.3897,142.28,1166.3,120.1,0.672,0.106,61.27,39.99,26.12,42.76,220.48,3527.0,3271.0,178.0,28.645,23138.07,12312.5,44.3,139.58,175.72,105.896,0.9094
5392,2020-09-02,92.847,121.6425,141.1,1186.38,122.01,0.651,0.106,61.47,40.045,26.57,41.51,216.67,3579.25,3328.0,178.88,27.395,23247.15,12411.5,44.86,139.7,176.67,106.208,0.9112
5393,2020-09-03,92.739,121.8843,144.66,1177.52,132.91,0.622,0.106,61.35,39.8,33.6,41.37,215.9,3461.5,3293.0,179.53,26.875,23465.53,11800.5,45.76,139.92,177.07,106.091,0.91
5394,2020-09-04,92.719,120.9999,133.28,1171.83,122.14,0.723,0.112,60.9,39.77,30.75,39.77,215.51,3417.5,3247.0,177.03,26.712,23205.43,11548.75,47.04,139.2,176.78,106.245,0.9134
5395,2020-09-07,93.073,,,,,,,,,,,,,3309.0,175.33,27.065,23089.95,,,139.09,176.52,106.305,0.9164
5396,2020-09-08,93.445,121.3582,132.51,1155.85,123.56,0.684,0.119,60.96,39.5,31.46,36.76,216.5,3335.5,3268.0,177.94,26.991,23274.13,11060.5,50.68,139.56,176.93,105.968,0.9178
5397,2020-09-09,93.255,121.1687,133.2,1162.55,121.54,0.703,0.112,60.92,39.78,28.81,38.05,217.8,3400.25,3329.0,177.38,27.083,23032.54,11392.75,48.82,139.47,173.68,106.231,0.9121
5398,2020-09-10,93.336,121.3407,130.16,1148.8101,120.58,0.684,0.114,60.98,39.63,29.71,37.3,218.85,3340.5,3315.0,177.91,27.291,23235.47,11178.25,45.21,139.59,173.11,106.143,0.9103
5399,2020-09-11,93.333,121.4714,125.42,1141.24,113.95,0.669,0.112,61.04,39.7,26.87,37.33,217.02,3323.25,3321.0,178.25,26.857,23406.49,11048.25,43.12,139.77,173.96,106.155,0.9088
5400,2020-09-14,93.052,121.507,130.95,1167.9,111.27,0.669,0.109,61.11,39.69,25.85,37.26,218.78,3372.25,3319.0,178.34,27.355,23559.3,11266.5,44.21,139.73,174.0,105.715,0.9083
5401,2020-09-15,93.05,121.4077,132.95,1175.99,108.97,0.679,0.112,61.18,39.76,25.59,38.28,219.06,3395.0,3335.0,178.16,27.464,23454.89,11450.25,43.06,139.67,174.0,105.381,0.9085
5402,2020-09-16,93.214,121.3046,136.06,1184.03,103.48,0.687,0.112,61.17,39.78,26.04,40.16,219.54,3379.5,3334.0,177.94,27.476,23475.53,11255.0,42.43,139.64,173.92,105.062,0.9106
5403,2020-09-17,92.97,121.417,139.41,1168.99,100.37,0.682,0.094,61.21,39.74,26.46,40.97,217.25,3351.0,3321.0,178.13,27.1,23319.37,11075.25,38.45,139.64,174.26,104.698,0.9083
5404,2020-09-18,92.926,121.268,132.09,1144.79,101.19,0.694,0.094,61.08,39.65,25.83,41.11,218.61,3316.25,3318.0,177.66,27.129,23360.3,10927.0,37.24,139.61,174.07,104.565,0.9117
5405,2020-09-21,93.656,121.441,130.64,1110.0,108.74,0.671,0.086,61.13,39.34,27.78,39.54,212.87,3275.0,3141.0,178.28,24.387,,10989.0,38.63,139.77,174.65,104.69,0.9151
5406,2020-09-22,93.988,121.519,130.08,1119.23,104.69,0.664,0.099,61.1,39.45,26.86,39.8,212.53,3299.25,3163.0,176.69,24.523,,11149.5,39.35,139.63,174.37,105.034,0.9199
5407,2020-09-23,94.389,121.4423,129.84,1090.26,107.35,0.676,0.099,60.73,39.14,28.58,39.93,208.17,3231.25,3170.0,176.47,23.105,23346.49,10829.0,38.63,139.5,174.21,105.304,0.924
5408,2020-09-24,94.354,121.5853,129.17,1092.63,102.26,0.664,0.099,60.63,39.15,28.51,40.31,209.11,3238.0,3147.0,176.97,23.196,23087.82,10891.75,37.22,139.58,174.44,105.435,0.9267
5409,2020-09-25,94.642,121.5746,129.26,1110.66,99.64,0.659,0.101,60.67,39.07,26.38,40.25,207.93,3287.25,3119.0,177.03,23.093,23204.62,11136.5,36.97,139.64,174.67,105.615,0.9286
5410,2020-09-28,94.278,121.5105,126.69,1137.4301,101.85,0.663,0.094,60.88,39.3,26.19,40.6,209.72,3346.0,3218.0,176.84,23.604,23511.62,11394.75,37.4,139.63,174.62,105.433,0.9237
5411,2020-09-29,93.891,121.6573,123.93,1123.6899,96.93,0.645,0.096,60.83,39.32,26.27,39.29,212.04,3333.75,3203.0,177.22,24.445,23539.1,11337.75,36.62,139.78,174.87,105.664,0.9194
5412,2020-09-30,93.886,121.3696,120.94,1125.65,101.58,0.677,0.096,60.78,39.47,26.37,40.22,211.19,3352.0,3194.0,176.28,23.494,23185.12,11407.25,39.21,139.53,174.52,105.451,0.9207
5413,2020-10-01,93.711,121.3538,117.78,1149.0601,101.0,0.677,0.094,60.74,39.41,26.7,38.72,213.5,3367.75,3178.0,176.34,24.254,23185.12,11574.75,38.65,139.55,174.66,105.543,0.919
5414,2020-10-02,93.844,121.1854,119.12,1166.85,102.72,0.694,0.091,60.72,39.38,27.63,37.05,212.53,3339.25,3178.0,175.91,24.029,23029.9,11233.25,39.97,139.44,174.66,105.345,0.9214
5415,2020-10-05,93.513,120.6441,119.53,1176.1,103.22,0.762,0.096,60.57,39.6,27.96,39.22,213.93,3393.0,3214.0,174.22,24.56,23312.14,11469.25,39.81,138.92,174.42,105.707,0.9151
5416,2020-10-06,93.686,120.8247,120.05,1173.99,106.14,0.74,0.099,60.51,39.5,29.48,40.67,212.67,3353.25,3227.0,174.69,23.921,23433.73,11273.75,57.75,139.05,174.27,105.64,0.9176
5417,2020-10-07,93.63,120.4725,120.6,1174.45,104.19,0.785,0.099,60.51,39.66,28.06,39.95,210.66,3406.75,3223.0,173.66,23.896,23422.82,11470.0,56.98,138.72,174.13,105.965,0.9168
5418,2020-10-08,93.605,120.6638,121.81,1192.6,104.8,0.767,0.096,60.65,39.79,26.36,41.19,211.14,3437.5,3252.0,174.19,23.876,23647.07,11539.0,57.31,138.92,174.48,106.018,0.9167
5419,2020-10-09,93.057,120.5815,121.93,1188.3,109.22,0.775,0.109,60.78,39.87,25.0,40.6,214.61,3473.25,3263.0,174.03,25.108,23619.69,11724.75,57.52,138.83,174.68,105.605,0.9103
5420,2020-10-12,93.065,120.5815,123.94,1193.08,109.68,,,61.1,40.09,25.07,39.43,214.91,3532.75,3294.0,174.38,25.271,23558.69,12098.25,,138.91,174.81,105.339,0.909
5421,2020-10-13,93.531,121.0109,122.54,1175.04,110.97,0.727,0.0975,61.06,39.91,26.07,40.2,211.09,3504.75,3267.0,175.19,24.129,23601.78,12094.0,55.59,139.2,175.06,105.47,0.9152
